"수집시각","체인","지점","우편번호","카테고리","행사기간","상품명","상품정보","행사가격","앱가격","할인율","기준가격","출처"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","AMMERLÄNDER Butterkäse AMMERLÄNDER Butterkäse","AMMERLÄNDER Butterkäse AMMERLÄNDER Butterkäse je 100 g-58%0.49 1.19","0.49","","-58 %","1.19","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","주류","14.09.2026-16.09.2026","ARDEY QUELLE Mineralwasser ARDEY QUELLE Mineralwasser","ARDEY QUELLE Mineralwasser ARDEY QUELLE Mineralwasser je Ka. 12 x 0,75-l-Fl.(1 l = 0.45)-20%3.99 4.99 Weitere Angebote anzeigen","3.99","","-20 %","4.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","Aus eigener Herstellung Delikatess-Leberwurst Aus eigener Herstellung Delikatess-Leberwurst","Aus eigener Herstellung Delikatess-Leberwurst Aus eigener Herstellung Delikatess-Leberwurst je 100 g-50%0.69 1.39","0.69","","-50 %","1.39","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","BABYBEL Mini BABYBEL Mini","BABYBEL Mini BABYBEL Mini je 5 St. = 100-g-Netz(1 kg = 14.90)-44%1.49 2.69","1.49","","-44 %","2.69","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","BARILLA Integrale Vollkornpasta BARILLA Integrale Vollkornpasta","BARILLA Integrale Vollkornpasta BARILLA Integrale Vollkornpasta je 500-g-Packg.(1 kg = 4.14)-20%2.07 2.59","2.07","","-20 %","2.59","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","BARILLA Pasta glutenfrei BARILLA Pasta glutenfrei","BARILLA Pasta glutenfrei BARILLA Pasta glutenfrei je 400-g-Packg.(1 kg = 6.98)-20%2.79 3.49","2.79","","-20 %","3.49","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","BARILLA Spaghetti oder Fusilli Protein+BARILLA Spaghetti oder Fusilli Protein+je 400-g-Packg.(1 kg = 5.98)-20%2.39","BARILLA Spaghetti oder Fusilli Protein+BARILLA Spaghetti oder Fusilli Protein+je 400-g-Packg.(1 kg = 5.98)-20%2.39 2.99","2.39","","-20 %","2.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","BAUER »Der Große Bauer« Fruchtjoghurt BAUER»Der Große Bauer« Fruchtjoghurt je 225 - 250-g-Becher(1 kg = 1.56 - 1.74)-60%0.39","BAUER »Der Große Bauer« Fruchtjoghurt BAUER»Der Große Bauer« Fruchtjoghurt je 225 - 250-g-Becher(1 kg = 1.56 - 1.74)-60%0.39 0.99","0.39","","-60 %","0.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","BERNBACHER Pastasauce BERNBACHER Pastasauce","BERNBACHER Pastasauce BERNBACHER Pastasauce je 400-g-Glas(1 kg = 5.98)-20%2.39 2.99","2.39","","-20 %","2.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","BERTOLLI Pasta-Sauce BERTOLLI Pasta-Sauce","BERTOLLI Pasta-Sauce BERTOLLI Pasta-Sauce je 400-g-Glas(1 kg = 5.58)-20%2.23 2.79","2.23","","-20 %","2.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","Dinkel-Bürli Dinkel-Bürli","Dinkel-Bürli Dinkel-Bürli je Stück-25%0.59 0.79","0.59","","-25 %","0.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","DOVGAN Plombir Kefir DOVGAN Plombir Kefir","DOVGAN Plombir Kefir DOVGAN Plombir Kefir je 250-g-Fl.(1 kg = 2.36)-40%0.59 0.99","0.59","","-40 %","0.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","DR. OETKER Ristorante Pizza DR. OETKER Ristorante Pizza","DR. OETKER Ristorante Pizza DR. OETKER Ristorante Pizza je 320 - 410-g-Packg.(1 kg = 4.37 - 5.60)-48%1.79 3.49","1.79","","-48 %","3.49","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","Dtsch. Lauchzwiebeln oder Radieschen Dtsch. Lauchzwiebeln oder Radieschen","Dtsch. Lauchzwiebeln oder Radieschen Dtsch. Lauchzwiebeln oder Radieschen je Bund-63%0.29 0.79","0.29","","-63 %","0.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","Ecuador./kolumb. Bananen, lose Ecuador./kolumb. Bananen, lose","Ecuador./kolumb. Bananen, lose Ecuador./kolumb. Bananen, lose je kg-31%0.88 1.29","0.88","","-31 %","1.29","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","음료","14.09.2026-16.09.2026","EHRMANN High Protein Pudding, Drink oder Joghurt EHRMANN High Protein Pudding, Drink oder Joghurt je 200-g-Becher oder 250-ml-Fl.(1 kg = 4.00)-19%4.00","EHRMANN High Protein Pudding, Drink oder Joghurt EHRMANN High Protein Pudding, Drink oder Joghurt je 200-g-Becher oder 250-ml-Fl.(1 kg = 4.00)-19%4.00 4.95","4.00","","-19 %","4.95","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","ESCAL Elsässer Flammkuchen ESCAL Elsässer Flammkuchen","ESCAL Elsässer Flammkuchen ESCAL Elsässer Flammkuchen je 260-g-Packg.(1 kg = 7.66)-20%1.99 2.49","1.99","","-20 %","2.49","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","ESCAL Regenbogen-Forellen ESCAL Regenbogen-Forellen","ESCAL Regenbogen-Forellen ESCAL Regenbogen-Forellen je 1-kg-Packg.-30%6.99 9.99","6.99","","-30 %","9.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","EXQUISA Milder Skyr Natur EXQUISA Milder Skyr Natur","EXQUISA Milder Skyr Natur EXQUISA Milder Skyr Natur je 375 - 400-g-Becher(1 kg = 3.73 - 3.98)-21%1.49 1.89","1.49","","-21 %","1.89","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","Flabatta Flabatta","Flabatta Flabatta je Stück-20%0.79 0.99","0.79","","-20 %","0.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","GARDEN GOURMET Vegane Filet-Streifen oder Sensational Burger GARDEN GOURMET Vegane Filet-Streifen oder Sensational Burger je 175 - 226-g-Packg.(1 kg = 11.02 - 14.23) / (1 kg = 9.83 - 12.69)**-16%2.49","GARDEN GOURMET Vegane Filet-Streifen oder Sensational Burger GARDEN GOURMET Vegane Filet-Streifen oder Sensational Burger je 175 - 226-g-Packg.(1 kg = 11.02 - 14.23) / (1 kg = 9.83 - 12.69)**-16%2.49 2.99 Mit Kaufland Card XTRA **-25%2.22 2.99","2.22","","-16 %","2.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","Getrocknete Tomaten Getrocknete Tomaten","Getrocknete Tomaten Getrocknete Tomaten je 100 g-16%0.99 1.19","0.99","","-16 %","1.19","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","GIOVANNI RANA Frische Tagliatelle oder Lasagneblätter GIOVANNI RANA Frische Tagliatelle oder Lasagneblätter je 250-g-Packg.(1 kg = 8.92)-20%2.23","GIOVANNI RANA Frische Tagliatelle oder Lasagneblätter GIOVANNI RANA Frische Tagliatelle oder Lasagneblätter je 250-g-Packg.(1 kg = 8.92)-20%2.23 2.79","2.23","","-20 %","2.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","GORBATSCHOW Wodka Original oder Citron GORBATSCHOW Wodka Original oder Citron","GORBATSCHOW Wodka Original oder Citron GORBATSCHOW Wodka Original oder Citron je 0,7-l-Fl.(1 l = 7.93)-43%5.55 9.79","5.55","","-43 %","9.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","HAK Rotkohl HAK Rotkohl","HAK Rotkohl HAK Rotkohl je 700-g-Glas(1 kg = 1.85)-41%1.29 2.19","1.29","","-41 %","2.19","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","HARIBO Fruchtgummis oder Lakritze HARIBO Fruchtgummis oder Lakritze","HARIBO Fruchtgummis oder Lakritze HARIBO Fruchtgummis oder Lakritze je 150 - 175-g-Packg.(1 kg = 3.95 - 4.60)-42%0.69 1.19","0.69","","-42 %","1.19","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","IMMERGUT Eiskaffee oder Eisschoko IMMERGUT Eiskaffee oder Eisschoko","IMMERGUT Eiskaffee oder Eisschoko IMMERGUT Eiskaffee oder Eisschoko je 1-l-Packg.Mit Kaufland Card XTRA **-20%1.11 1.39","1.11","","-20 %","1.39","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","Ital./span. Bio-Tafeltrauben, hell Ital./span. Bio-Tafeltrauben, hell","Ital./span. Bio-Tafeltrauben, hell Ital./span. Bio-Tafeltrauben, hell je 400-g-Packg.(1 kg = 4.98)-28%1.99 2.79","1.99","","-28 %","2.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-BLUE BAY Schwarzer Heilbutt K-BLUE BAY Schwarzer Heilbutt","K-BLUE BAY Schwarzer Heilbutt K-BLUE BAY Schwarzer Heilbutt je kg(entspr. z. B. für eine 160-g-Packg. 3.29)-17%20.56 24.99","20.56","","-17 %","24.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Ayran K-CLASSIC Ayran","K-CLASSIC Ayran K-CLASSIC Ayran je 1-l-Packg.Mit Kaufland Card XTRA **-25%1.11 1.49","1.11","","-25 %","1.49","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Deutsche Markenbutter K-CLASSIC Deutsche Markenbutter","K-CLASSIC Deutsche Markenbutter K-CLASSIC Deutsche Markenbutter je 250-g-Stück(1 kg = 3.52)-16%0.88 1.05","0.88","","-16 %","1.05","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Frischer Schmand 24 % Fett K-CLASSIC Frischer Schmand 24 % Fett je 200-g-Becher(1 kg = 3.95) / (1 kg = 2.95)**Mit Kaufland Card XTRA **-25%0.59 0.79","K-CLASSIC Frischer Schmand 24 % Fett K-CLASSIC Frischer Schmand 24 % Fett je 200-g-Becher(1 kg = 3.95) / (1 kg = 2.95)**Mit Kaufland Card XTRA **-25%0.59 0.79","0.59","","-25 %","0.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Frutti die Mare K-CLASSIC Frutti die Mare","K-CLASSIC Frutti die Mare K-CLASSIC Frutti die Mare je 270-g-Packg.(1 kg = 12.34)-16%3.33 3.99 Weitere Angebote anzeigen","3.33","","-16 %","3.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Grütze K-CLASSIC Grütze","K-CLASSIC Grütze K-CLASSIC Grütze je 500-g-Becher(1 kg = 4.58) / (1 kg = 3.78)**Mit Kaufland Card XTRA **-17%1.89 2.29","1.89","","-17 %","2.29","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC High Protein Pudding K-CLASSIC High Protein Pudding","K-CLASSIC High Protein Pudding K-CLASSIC High Protein Pudding je 200-g-Becher(1 kg = 4.45) / (1 kg = 3.45)**Mit Kaufland Card XTRA **-22%0.69 0.89","0.69","","-22 %","0.89","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC High-Protein-Quarkriegel K-CLASSIC High-Protein-Quarkriegel","K-CLASSIC High-Protein-Quarkriegel K-CLASSIC High-Protein-Quarkriegel je 40-g-Riegel(1 kg = 19.75) / (1 kg = 14.75)**Mit Kaufland Card XTRA **-25%0.59 0.79","0.59","","-25 %","0.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Hirtenkäse, 45 % Fett i. Tr.K-CLASSIC Hirtenkäse, 45 % Fett i. Tr.je 250-g-Packg.(1 kg = 4.44)-25%1.11","K-CLASSIC Hirtenkäse, 45 % Fett i. Tr.K-CLASSIC Hirtenkäse, 45 % Fett i. Tr.je 250-g-Packg.(1 kg = 4.44)-25%1.11 1.49","1.11","","-25 %","1.49","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Kaliforn. Pistazien K-CLASSIC Kaliforn. Pistazien","K-CLASSIC Kaliforn. Pistazien K-CLASSIC Kaliforn. Pistazien je 250-g-Packg.(1 kg = 9.96)-28%2.49 3.49","2.49","","-28 %","3.49","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Kürbiskerne K-CLASSIC Kürbiskerne","K-CLASSIC Kürbiskerne K-CLASSIC Kürbiskerne je 200-g-Packg.(1 kg = 7.45)-21%1.49 1.89","1.49","","-21 %","1.89","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Limburger K-CLASSIC Limburger","K-CLASSIC Limburger K-CLASSIC Limburger je 200-g-Stück(1 kg = 9.95) / (1 kg = 8.95)**Mit Kaufland Card XTRA **-10%1.79 1.99 Weitere Angebote anzeigen","1.79","","-10 %","1.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Pistazienkerne K-CLASSIC Pistazienkerne","K-CLASSIC Pistazienkerne K-CLASSIC Pistazienkerne je 100-g-Packg.(1 kg = 31.90)-20%3.19 3.99","3.19","","-20 %","3.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","K-CLASSIC Salatkerne-Mix K-CLASSIC Salatkerne-Mix","K-CLASSIC Salatkerne-Mix K-CLASSIC Salatkerne-Mix je 175-g-Packg.(1 kg = 9.66)-26%1.69 2.29","1.69","","-26 %","2.29","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
